year,season,label,folder,prefix,photos,first,last,date,duplicate_of
2025,spring,M3M-red,DJI_202505011228_005_14,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011228_005_14/,566,20250501123152,20250501125636,20250501,
2025,spring,M3M-red,DJI_202505011228_006,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011228_006/,1,20250501125638,20250501125638,20250501,
2025,spring,M3M-red,DJI_202505011259_007_14,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011259_007_14/,124,20250501130238,20250501130752,20250501,
2025,spring,M3M-red,DJI_202505011259_008_14,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011259_008_14/,411,20250501130954,20250501132739,20250501,
2025,spring,M3M-red,DJI_202505011352_009_18,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011352_009_18/,515,20250501135434,20250501141724,20250501,
2025,spring,M3M-red,DJI_202505011352_010,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011352_010/,1,20250501141727,20250501141727,20250501,
2025,spring,M3M-red,DJI_202505011419_011_18,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505011419_011_18/,485,20250501142121,20250501144315,20250501,
2025,spring,M3M-red,DJI_202505021013_012_17,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021013_012_17/,400,20250502101639,20250502103551,20250502,
2025,spring,M3M-red,DJI_202505021013_013,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021013_013/,1,20250502103553,20250502103553,20250502,
2025,spring,M3M-red,DJI_202505021045_014_17,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021045_014_17/,109,20250502104820,20250502105305,20250502,
2025,spring,M3M-red,DJI_202505021045_015_17,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021045_015_17/,74,20250502105552,20250502105901,20250502,
2025,spring,M3M-red,DJI_202505021128_016_17,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021128_016_17/,499,20250502113234,20250502115450,20250502,
2025,spring,M3M-red,DJI_202505021128_017,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021128_017/,1,20250502115453,20250502115453,20250502,
2025,spring,M3M-red,DJI_202505021203_018_17,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021203_018_17/,314,20250502120711,20250502122114,20250502,
2025,spring,M3M-red,DJI_202505021232_019_16,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021232_019_16/,543,20250502123346,20250502130014,20250502,
2025,spring,M3M-red,DJI_202505021303_020_16,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021303_020_16/,531,20250502130557,20250502133048,20250502,
2025,spring,M3M-red,DJI_202505021303_021,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021303_021/,1,20250502133050,20250502133050,20250502,
2025,spring,M3M-red,DJI_202505021346_022_16,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505021346_022_16/,508,20250502134920,20250502141212,20250502,
2025,spring,M3M-red,DJI_202505061114_001_5,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061114_001_5/,437,20250506111652,20250506113630,20250506,
2025,spring,M3M-red,DJI_202505061139_002_5,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061139_002_5/,467,20250506114134,20250506120255,20250506,
2025,spring,M3M-red,DJI_202505061139_003,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061139_003/,1,20250506120258,20250506120258,20250506,
2025,spring,M3M-red,DJI_202505061206_004_5,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061206_004_5/,419,20250506121039,20250506123016,20250506,
2025,spring,M3M-red,DJI_202505061234_005_5,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505061234_005_5/,261,20250506123912,20250506125100,20250506,
2025,spring,M3M-red,DJI_202505071153_006_1,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071153_006_1/,534,20250507115728,20250507122207,20250507,
2025,spring,M3M-red,DJI_202505071225_007_1,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_007_1/,519,20250507122948,20250507125334,20250507,
2025,spring,M3M-red,DJI_202505071225_008,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071225_008/,1,20250507125336,20250507125336,20250507,
2025,spring,M3M-red,DJI_202505071257_009_1,surveys/2025_front_country/spring/data_collection/M3M-red/DCIM/DJI_202505071257_009_1/,62,20250507130234,20250507130514,20250507,
2025,summer,M3M-blue,DJI_202506241143_002_4,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506241143_002_4/,621,20250624114844,20250624120932,20250624,
2025,summer,M3M-blue,DJI_202506241213_003_4,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506241213_003_4/,596,20250624121650,20250624123648,20250624,
2025,summer,M3M-blue,DJI_202506241241_004_4,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506241241_004_4/,644,20250624124440,20250624130614,20250624,
2025,summer,M3M-blue,DJI_202506241311_005_4,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506241311_005_4/,108,20250624131603,20250624131938,20250624,
2025,summer,M3M-blue,DJI_202506301028_006_3,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506301028_006_3/,624,20250630103235,20250630105329,20250630,
2025,summer,M3M-blue,DJI_202506301057_007_3,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506301057_007_3/,545,20250630110027,20250630112032,20250630,
2025,summer,M3M-blue,DJI_202506301124_008_3,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506301124_008_3/,400,20250630112902,20250630114708,20250630,
2025,summer,M3M-blue,DJI_202506301124_009,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506301124_009/,1,20250630114710,20250630114710,20250630,
2025,summer,M3M-blue,DJI_202506301151_010_3,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202506301151_010_3/,292,20250630115509,20250630120602,20250630,
2025,summer,M3M-blue,DJI_202507011012_001_18,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011012_001_18/,671,20250701101644,20250701103913,20250701,
2025,summer,M3M-blue,DJI_202507011012_002,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011012_002/,1,20250701103915,20250701103915,20250701,
2025,summer,M3M-blue,DJI_202507011041_003_18,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011041_003_18/,618,20250701104426,20250701111059,20250701,
2025,summer,M3M-blue,DJI_202507011041_004,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011041_004/,1,20250701111101,20250701111101,20250701,
2025,summer,M3M-blue,DJI_202507011113_005_18,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011113_005_18/,7,20250701111544,20250701111556,20250701,
2025,summer,M3M-blue,DJI_202507011210_006_19,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011210_006_19/,579,20250701121340,20250701123552,20250701,
2025,summer,M3M-blue,DJI_202507011238_007_19,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011238_007_19/,651,20250701124101,20250701130315,20250701,
2025,summer,M3M-blue,DJI_202507011238_008,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011238_008/,1,20250701130317,20250701130317,20250701,
2025,summer,M3M-blue,DJI_202507011307_009_19,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011307_009_19/,519,20250701131018,20250701132741,20250701,
2025,summer,M3M-blue,DJI_202507011330_010_19,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507011330_010_19/,135,20250701133304,20250701133733,20250701,
2025,summer,M3M-blue,DJI_202507021036_011_20,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021036_011_20/,650,20250702103953,20250702110140,20250702,
2025,summer,M3M-blue,DJI_202507021104_012_20,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021104_012_20/,545,20250702110720,20250702112535,20250702,
2025,summer,M3M-blue,DJI_202507021133_013_20,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021133_013_20/,405,20250702113645,20250702115018,20250702,
2025,summer,M3M-blue,DJI_202507021322_014_10,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021322_014_10/,490,20250702132712,20250702134635,20250702,
2025,summer,M3M-blue,DJI_202507021351_015_10,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021351_015_10/,503,20250702135505,20250702141426,20250702,
2025,summer,M3M-blue,DJI_202507021351_016,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021351_016/,1,20250702141428,20250702141428,20250702,
2025,summer,M3M-blue,DJI_202507021418_017_10,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021418_017_10/,516,20250702142227,20250702144115,20250702,
2025,summer,M3M-blue,DJI_202507021418_018,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021418_018/,1,20250702144117,20250702144117,20250702,
2025,summer,M3M-blue,DJI_202507021446_019_10,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507021446_019_10/,429,20250702145057,20250702150704,20250702,
2025,summer,M3M-blue,DJI_202507161132_020_1,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507161132_020_1/,652,20250716113454,20250716115644,20250716,
2025,summer,M3M-blue,DJI_202507161200_021_1,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507161200_021_1/,699,20250716120219,20250716122544,20250716,
2025,summer,M3M-blue,DJI_202507161228_022_1,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/DJI_202507161228_022_1/,147,20250716123147,20250716123641,20250716,
2025,summer,M3M-blue,_aborted,surveys/2025_front_country/summer/data_collection/M3M-blue/DCIM/_aborted/,219,20250624110218,20250624110936,20250624,
2025,summer,M3M-green,DJI_202506251053_011_6,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251053_011_6/,274,20250625110230,20250625111140,20250625,
2025,summer,M3M-green,DJI_202506251116_012_6,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251116_012_6/,472,20250625112213,20250625113801,20250625,
2025,summer,M3M-green,DJI_202506251142_013_6,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251142_013_6/,475,20250625114641,20250625120243,20250625,
2025,summer,M3M-green,DJI_202506251142_014,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251142_014/,1,20250625120245,20250625120245,20250625,
2025,summer,M3M-green,DJI_202506251206_015_6,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251206_015_6/,533,20250625120954,20250625122744,20250625,
2025,summer,M3M-green,DJI_202506251232_016_6,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506251232_016_6/,352,20250625123801,20250625124948,20250625,
2025,summer,M3M-green,DJI_202506261118_017_12,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506261118_017_12/,636,20250626112210,20250626114331,20250626,
2025,summer,M3M-green,DJI_202506261146_018_12,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506261146_018_12/,604,20250626114956,20250626121009,20250626,
2025,summer,M3M-green,DJI_202506261213_019_12,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506261213_019_12/,490,20250626121657,20250626123322,20250626,
2025,summer,M3M-green,DJI_202506301031_020_8,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506301031_020_8/,710,20250630103430,20250630105817,20250630,
2025,summer,M3M-green,DJI_202506301100_021_8,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506301100_021_8/,681,20250630110403,20250630112652,20250630,
2025,summer,M3M-green,DJI_202506301129_022_8,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202506301129_022_8/,402,20250630113113,20250630114440,20250630,
2025,summer,M3M-green,DJI_202507011019_011_13,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011019_011_13/,566,20250701102359,20250701104257,20250701,
2025,summer,M3M-green,DJI_202507011046_012_13,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011046_012_13/,499,20250701104942,20250701111104,20250701,
2025,summer,M3M-green,DJI_202507011115_013_13,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011115_013_13/,40,20250701111910,20250701112029,20250701,
2025,summer,M3M-green,DJI_202507011213_014_15,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011213_014_15/,617,20250701121653,20250701123733,20250701,
2025,summer,M3M-green,DJI_202507011240_015_15,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011240_015_15/,567,20250701124401,20250701130300,20250701,
2025,summer,M3M-green,DJI_202507011305_016_15,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011305_016_15/,586,20250701130852,20250701132938,20250701,
2025,summer,M3M-green,DJI_202507011332_017_15,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507011332_017_15/,394,20250701133436,20250701134747,20250701,
2025,summer,M3M-green,DJI_202507021031_018_17,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021031_018_17/,536,20250702103539,20250702105334,20250702,
2025,summer,M3M-green,DJI_202507021057_019_17,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021057_019_17/,456,20250702110346,20250702111901,20250702,
2025,summer,M3M-green,DJI_202507021057_020,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021057_020/,1,20250702111903,20250702111903,20250702,
2025,summer,M3M-green,DJI_202507021130_021_17,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021130_021_17/,320,20250702113700,20250702114912,20250702,
2025,summer,M3M-green,DJI_202507021154_022_17,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021154_022_17/,343,20250702120216,20250702121527,20250702,
2025,summer,M3M-green,DJI_202507021154_023,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021154_023/,1,20250702121530,20250702121530,20250702,
2025,summer,M3M-green,DJI_202507021220_024_17,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/DJI_202507021220_024_17/,60,20250702122611,20250702122819,20250702,
2025,summer,M3M-green,_repeat,surveys/2025_front_country/summer/data_collection/M3M-green/DCIM/_repeat/,2107,20250630123917,20250630140419,20250630,
2025,summer,M3M-red,DJI_202506241132_009_9,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506241132_009_9/,529,20250624113922,20250624120454,20250624,
2025,summer,M3M-red,DJI_202506241207_010_9,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506241207_010_9/,569,20250624121026,20250624123649,20250624,
2025,summer,M3M-red,DJI_202506241207_011,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506241207_011/,1,20250624123652,20250624123652,20250624,
2025,summer,M3M-red,DJI_202506241239_012_9,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506241239_012_9/,433,20250624124226,20250624130248,20250624,
2025,summer,M3M-red,DJI_202506251101_013_2,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506251101_013_2/,434,20250625110651,20250625112720,20250625,
2025,summer,M3M-red,DJI_202506251101_014,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506251101_014/,1,20250625112723,20250625112723,20250625,
2025,summer,M3M-red,DJI_202506251132_015_2,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506251132_015_2/,547,20250625113510,20250625120032,20250625,
2025,summer,M3M-red,DJI_202506251132_016,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506251132_016/,1,20250625120035,20250625120035,20250625,
2025,summer,M3M-red,DJI_202506251202_017_2,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506251202_017_2/,241,20250625120513,20250625121621,20250625,
2025,summer,M3M-red,DJI_202506261110_018_7,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506261110_018_7/,507,20250626111624,20250626114046,20250626,
2025,summer,M3M-red,DJI_202506261110_019,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506261110_019/,1,20250626114050,20250626114050,20250626,
2025,summer,M3M-red,DJI_202506261143_020_7,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506261143_020_7/,224,20250626114628,20250626115724,20250626,
2025,summer,M3M-red,DJI_202506301033_021_0,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301033_021_0/,399,20250630103856,20250630105737,20250630,
2025,summer,M3M-red,DJI_202506301103_022_0,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301103_022_0/,177,20250630110809,20250630111626,20250630,
2025,summer,M3M-red,DJI_202506301230_023_5,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301230_023_5/,509,20250630123304,20250630125753,20250630,
2025,summer,M3M-red,DJI_202506301230_024,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301230_024/,1,20250630125756,20250630125756,20250630,
2025,summer,M3M-red,DJI_202506301301_025_5,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301301_025_5/,511,20250630130419,20250630132911,20250630,
2025,summer,M3M-red,DJI_202506301301_026,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301301_026/,1,20250630132914,20250630132914,20250630,
2025,summer,M3M-red,DJI_202506301333_027_5,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202506301333_027_5/,460,20250630133657,20250630135930,20250630,
2025,summer,M3M-red,DJI_202507011008_008_14,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011008_008_14/,494,20250701101234,20250701103553,20250701,
2025,summer,M3M-red,DJI_202507011008_009,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011008_009/,1,20250701103555,20250701103555,20250701,
2025,summer,M3M-red,DJI_202507011039_010_14,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011039_010_14/,437,20250701104204,20250701110651,20250701,
2025,summer,M3M-red,DJI_202507011039_011,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011039_011/,1,20250701110653,20250701110653,20250701,
2025,summer,M3M-red,DJI_202507011110_012_14,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011110_012_14/,301,20250701111352,20250701112818,20250701,
2025,summer,M3M-red,DJI_202507011136_013_14,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507011136_013_14/,272,20250701114020,20250701115324,20250701,
2025,summer,M3M-red,DJI_202507021029_014_16,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021029_014_16/,417,20250702103527,20250702105433,20250702,
2025,summer,M3M-red,DJI_202507021029_015,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021029_015/,1,20250702105435,20250702105435,20250702,
2025,summer,M3M-red,DJI_202507021059_016_16,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021059_016_16/,408,20250702110428,20250702112354,20250702,
2025,summer,M3M-red,DJI_202507021059_017,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021059_017/,1,20250702112358,20250702112358,20250702,
2025,summer,M3M-red,DJI_202507021134_018_16,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021134_018_16/,374,20250702113833,20250702120036,20250702,
2025,summer,M3M-red,DJI_202507021134_019,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021134_019/,1,20250702120039,20250702120039,20250702,
2025,summer,M3M-red,DJI_202507021204_020_16,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021204_020_16/,341,20250702120807,20250702122354,20250702,
2025,summer,M3M-red,DJI_202507021319_021_11,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021319_021_11/,527,20250702132204,20250702134708,20250702,
2025,summer,M3M-red,DJI_202507021349_022_11,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021349_022_11/,519,20250702135202,20250702141655,20250702,
2025,summer,M3M-red,DJI_202507021419_023_11,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021419_023_11/,428,20250702142224,20250702144240,20250702,
2025,summer,M3M-red,DJI_202507021445_024_11,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/DJI_202507021445_024_11/,14,20250702144848,20250702144919,20250702,
2025,summer,M3M-red,_aborted,surveys/2025_front_country/summer/data_collection/M3M-red/DCIM/_aborted/,175,20250624110026,20250624110804,20250624,
2025,fall,M3M-blue,DJI_202510071117_014_6,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071117_014_6/,370,20251007112212,20251007113951,20251007,
2025,fall,M3M-blue,DJI_202510071117_015,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071117_015/,1,20251007113953,20251007113953,20251007,
2025,fall,M3M-blue,DJI_202510071142_016_6,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071142_016_6/,434,20251007114547,20251007120628,20251007,
2025,fall,M3M-blue,DJI_202510071142_017,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071142_017/,1,20251007120631,20251007120631,20251007,
2025,fall,M3M-blue,DJI_202510071208_018_6,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071208_018_6/,488,20251007121107,20251007123412,20251007,
2025,fall,M3M-blue,DJI_202510071208_019,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071208_019/,1,20251007123415,20251007123415,20251007,
2025,fall,M3M-blue,DJI_202510071237_020_6,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071237_020_6/,338,20251007124010,20251007125608,20251007,
2025,fall,M3M-blue,DJI_202510071336_021_0,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071336_021_0/,418,20251007134051,20251007140023,20251007,
2025,fall,M3M-blue,DJI_202510071336_022,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071336_022/,1,20251007140026,20251007140026,20251007,
2025,fall,M3M-blue,DJI_202510071404_023_0,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510071404_023_0/,205,20251007140748,20251007141731,20251007,
2025,fall,M3M-blue,DJI_202510081141_012_12,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081141_012_12/,586,20251008114341,20251008120318,20251008,
2025,fall,M3M-blue,DJI_202510081207_013_12,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081207_013_12/,569,20251008121136,20251008123236,20251008,
2025,fall,M3M-blue,DJI_202510081207_014,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081207_014/,1,20251008123239,20251008123239,20251008,
2025,fall,M3M-blue,DJI_202510081236_015_12,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081236_015_12/,528,20251008124007,20251008125919,20251008,
2025,fall,M3M-blue,DJI_202510081236_016,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081236_016/,1,20251008125922,20251008125922,20251008,
2025,fall,M3M-blue,DJI_202510081302_017_12,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081302_017_12/,71,20251008130533,20251008130755,20251008,
2025,fall,M3M-blue,DJI_202510081401_018_15,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081401_018_15/,629,20251008140440,20251008142543,20251008,
2025,fall,M3M-blue,DJI_202510081428_019_15,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081428_019_15/,660,20251008143050,20251008145256,20251008,
2025,fall,M3M-blue,DJI_202510081456_020_15,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081456_020_15/,582,20251008145953,20251008151941,20251008,
2025,fall,M3M-blue,DJI_202510081522_021_15,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510081522_021_15/,540,20251008152536,20251008154341,20251008,
2025,fall,M3M-blue,DJI_202510091045_022_14,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510091045_022_14/,643,20251009104900,20251009111156,20251009,
2025,fall,M3M-blue,DJI_202510091115_023_14,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510091115_023_14/,595,20251009111821,20251009114226,20251009,
2025,fall,M3M-blue,DJI_202510091115_024,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510091115_024/,1,20251009114230,20251009114230,20251009,
2025,fall,M3M-blue,DJI_202510091145_025_14,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510091145_025_14/,473,20251009114957,20251009120937,20251009,
2025,fall,M3M-blue,DJI_202510091213_026_14,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510091213_026_14/,280,20251009121720,20251009123118,20251009,
2025,fall,M3M-blue,DJI_202510101259_027_3,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101259_027_3/,585,20251010130308,20251010132244,20251010,
2025,fall,M3M-blue,DJI_202510101259_028,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101259_028/,1,20251010132246,20251010132246,20251010,
2025,fall,M3M-blue,DJI_202510101326_029_3,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101326_029_3/,452,20251010132936,20251010134447,20251010,
2025,fall,M3M-blue,DJI_202510101349_030_3,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101349_030_3/,497,20251010135326,20251010141004,20251010,
2025,fall,M3M-blue,DJI_202510101413_031_3,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101413_031_3/,467,20251010141554,20251010143144,20251010,
2025,fall,M3M-blue,DJI_202510101434_032_3,surveys/2025_front_country/fall/data_collection/M3M-blue/DCIM/DJI_202510101434_032_3/,161,20251010143739,20251010144421,20251010,
2025,fall,M3M-green,DJI_202510061150_007_16,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061150_007_16/,492,20251006115634,20251006121302,20251006,
2025,fall,M3M-green,DJI_202510061217_008_16,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061217_008_16/,478,20251006122248,20251006123848,20251006,
2025,fall,M3M-green,DJI_202510061243_009_16,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061243_009_16/,468,20251006124918,20251006130458,20251006,
2025,fall,M3M-green,DJI_202510061310_010_16,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061310_010_16/,518,20251006131555,20251006133316,20251006,
2025,fall,M3M-green,DJI_202510061337_011_16,surveys/2025_front_country/fall/data_collection/M3M-green/DCIM/DJI_202510061337_011_16/,455,20251006134100,20251006135614,20251006,
